site_id,bit_index,result,exit_code,stdout,stderr,provenance
48,56,MASKED_NOT_FLAGGED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit56.out,,inferred_compare_ok_only
48,57,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit57.out,,footer
48,58,MASKED_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit58.out,,footer
48,59,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit59.out,,footer
48,60,MASKED_NOT_FLAGGED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit60.out,,inferred_compare_ok_only
48,61,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit61.out,,footer
48,62,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit62.out,,footer
48,63,MASKED_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site48_bit63.out,,footer
49,0,MASKED_NOT_FLAGGED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit0.out,,inferred_compare_ok_only
49,1,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit1.out,,footer
49,2,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit2.out,,footer
49,3,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit3.out,,footer
49,4,MASKED_NOT_FLAGGED,,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit4.out,,inferred_compare_ok_only
49,5,MASKED_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit5.out,,footer
49,6,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit6.out,,footer
49,7,SDC_FLAGGED,1,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/randomAccess/site49_bit7.out,,footer
