nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
77,59,exact,getelementptr,ptr,64,0
78,190,exact,load,ptr,64,0
79,192,exact,load,ptr,64,0
80,147,exact,store,ptr,64,1
81,150,exact,store,ptr,64,1
82,193,exact,load,ptr,64,0
83,194,exact,load,ptr,64,0
84,195,exact,load,ptr,64,0
85,196,exact,load,ptr,64,0
86,198,exact,load,ptr,64,0
87,199,exact,load,ptr,64,0
88,61,exact,getelementptr,ptr,64,0
89,201,exact,load,ptr,64,0
90,158,exact,store,ptr,64,1
91,202,exact,load,ptr,64,0
92,159,exact,store,ptr,64,1
93,203,exact,load,ptr,64,0
94,204,exact,load,ptr,64,0
95,205,exact,load,ptr,64,0
96,207,exact,load,ptr,64,0
97,208,exact,load,ptr,64,0
98,172,exact,getelementptr,ptr,64,0
99,211,exact,load,ptr,64,0
100,212,exact,load,ptr,64,0
101,214,exact,load,ptr,64,0
102,215,exact,load,ptr,64,0
103,225,exact,load,ptr,64,0
104,176,exact,getelementptr,ptr,64,0
105,166,exact,store,ptr,64,1
106,228,exact,load,ptr,64,0
107,230,exact,load,ptr,64,0
108,169,exact,store,ptr,64,1
109,232,exact,load,ptr,64,0
110,178,exact,store,ptr,64,1
111,47,exact,store,ptr,64,0
112,180,exact,store,ptr,64,1
113,50,exact,store,ptr,64,0
114,189,exact,store,ptr,64,1
115,79,exact,store,ptr,64,0
116,191,exact,store,ptr,64,1
117,210,exact,store,ptr,64,1
118,118,exact,store,ptr,64,0
119,213,exact,store,ptr,64,1
120,216,exact,store,ptr,64,1
121,233,exact,load,ptr,64,0
122,237,exact,load,ptr,64,0
123,187,exact,getelementptr,ptr,64,0
124,245,exact,load,ptr,64,0
125,223,exact,store,ptr,64,1
126,246,exact,load,ptr,64,0
127,252,exact,load,ptr,64,0
128,197,exact,getelementptr,ptr,64,0
129,254,exact,load,ptr,64,0
130,265,exact,load,ptr,64,0
131,224,exact,store,ptr,64,1
132,231,exact,store,ptr,64,1
133,266,exact,load,ptr,64,0
134,274,exact,load,ptr,64,0
135,276,exact,load,ptr,64,0
136,236,exact,store,ptr,64,1
137,281,exact,load,ptr,64,0
138,291,exact,load,ptr,64,0
139,292,exact,load,ptr,64,0
140,298,exact,load,ptr,64,0
141,321,exact,load,ptr,64,0
142,200,exact,getelementptr,ptr,64,0
143,322,exact,load,ptr,64,0
144,243,exact,store,ptr,64,1
145,323,exact,load,ptr,64,0
146,326,exact,load,ptr,64,0
147,342,exact,load,ptr,64,0
148,343,exact,load,ptr,64,0
149,344,exact,load,ptr,64,0
150,206,exact,getelementptr,ptr,64,0
151,355,exact,load,ptr,64,0
152,244,exact,store,ptr,64,1
153,356,exact,load,ptr,64,0
154,369,exact,load,ptr,64,0
155,370,exact,load,ptr,64,0
156,371,exact,load,ptr,64,0
157,404,exact,load,ptr,64,0
158,209,exact,getelementptr,ptr,64,0
159,250,exact,store,ptr,64,1
160,406,exact,load,ptr,64,0
161,251,exact,store,ptr,64,1
