site_id,bit_index,result,exit_code,stdout,stderr,provenance
431,16,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit16.out,,footer
431,17,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit17.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit17.err,footer
431,18,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit18.out,,footer
431,19,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit19.out,,footer
431,20,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit20.out,,footer
431,21,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit21.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit21.err,footer
431,22,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit22.out,,footer
431,23,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit23.out,,footer
431,24,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit24.out,,footer
431,25,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit25.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit25.err,footer
431,26,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit26.out,,footer
431,27,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit27.out,,footer
431,28,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit28.out,,footer
431,29,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit29.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit29.err,footer
431,30,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit30.out,,footer
431,31,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit31.out,,footer
431,32,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit32.out,,footer
431,33,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit33.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit33.err,footer
431,34,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit34.out,,footer
431,35,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit35.out,,footer
431,36,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit36.out,,footer
431,37,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit37.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit37.err,footer
431,38,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit38.out,,footer
431,39,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit39.out,,footer
431,40,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit40.out,,footer
431,41,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit41.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit41.err,footer
431,42,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit42.out,,footer
431,43,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit43.out,,footer
431,44,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit44.out,,footer
431,45,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit45.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit45.err,footer
431,46,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit46.out,,footer
431,47,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit47.out,,footer
431,48,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit48.out,,footer
431,49,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit49.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit49.err,footer
431,50,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit50.out,,footer
431,51,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit51.out,,footer
431,52,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit52.out,,footer
431,53,FAILURE_NONHANG,134,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit53.out,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit53.err,footer
431,54,SDC_NOT_FLAGGED,0,/autofs/nccs-svm1_home2/mdunlavy/GPU_Fault_Injection/HeCBench/results/llvm17_inject_amd_aligned_srun/pathfinder/site431_bit54.out,,footer
