comparison,bench,bit_index,match_tier,nvidia_site_id,amd_site_id,intel_site_id,nvidia_result,amd_result,intel_result,nvidia_opcode,amd_opcode,intel_opcode,nvidia_site_class,amd_site_class,intel_site_class
nvidia_intel,entropy,2,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,21,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,23,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,26,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,29,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,12,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,6,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,10,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,24,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,20,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,28,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,15,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,16,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,22,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,11,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,14,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,25,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,19,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,1,source_context_type_family,123,371,193,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,42,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,3,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,17,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,31,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,4,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,41,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,7,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,35,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,61,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,49,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,1,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,27,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,38,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,53,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,9,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,54,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,50,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,46,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,62,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,13,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,52,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,59,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,30,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,5,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,0,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,8,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,37,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,18,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,36,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,2,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,21,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,44,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,23,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,26,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,45,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,29,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,12,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,56,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,39,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,6,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,10,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,24,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,55,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,58,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,51,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,20,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,28,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,47,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,43,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,15,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,34,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,57,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,60,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,16,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,22,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,11,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,32,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,33,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,14,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,25,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,19,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,63,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,40,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,48,source_context_type_family,152,435,222,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,42,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,3,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,17,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,31,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,4,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,41,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,7,source_context_type_family,120,365,190,SDC,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,35,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,61,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,49,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,1,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,27,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,38,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,53,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,9,source_context_type_family,120,365,190,SDC,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,54,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,50,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,46,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,62,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,13,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,52,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,59,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,30,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,5,source_context_type_family,120,365,190,SDC,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,0,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,8,source_context_type_family,120,365,190,SDC,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,37,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,18,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,36,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,21,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,44,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,23,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,26,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,45,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,29,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,12,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,56,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,39,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,6,source_context_type_family,120,365,190,SDC,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,10,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,24,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,55,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,58,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,51,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,20,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,28,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,47,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,43,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,15,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,34,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,57,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,60,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,16,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,22,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,11,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,32,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,33,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,14,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,25,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,19,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,63,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,40,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,48,source_context_type_family,120,365,190,DUE,,MASKED,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,42,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,41,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,35,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,61,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,49,source_context_type_family,56,217,60,MASKED,,DUE,add,add,add,result,result,base
nvidia_intel,entropy,38,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,53,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,54,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,50,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,46,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,62,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,52,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,59,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,0,source_context_type_family,56,217,60,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,37,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,36,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,44,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,45,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,56,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,39,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,55,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,58,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,51,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,47,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,43,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,34,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,57,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,60,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,32,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,33,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,63,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,40,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,48,source_context_type_family,56,217,60,MASKED,,SDC,add,add,add,result,result,base
nvidia_intel,entropy,0,source_text_type_family,165,461,235,SDC,,MASKED,fsub,fsub,fsub,result,result,base
nvidia_intel,entropy,3,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,17,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,31,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,4,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,7,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,27,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,9,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,13,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,30,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,5,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,0,source_text_type_family,116,357,186,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,8,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,18,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,2,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,21,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,23,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,26,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,29,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,12,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,6,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,10,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,24,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,20,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,28,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,15,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,16,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,22,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,11,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,14,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,25,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,19,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,1,source_text_type_family,116,357,186,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,31,source_text_type_family,81,270,82,SDC,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,0,source_text_type_family,81,270,82,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,17,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,31,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,27,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,13,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,30,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,18,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,21,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,23,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,26,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,29,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,12,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,10,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,24,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,20,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,28,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,15,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,16,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,22,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,11,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,14,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,25,source_text_type_family,63,231,67,MASKED,,DUE,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,19,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,1,source_text_type_family,63,231,67,MASKED,,SDC,icmp,icmp,icmp,result,result,base
nvidia_intel,entropy,3,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,17,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,31,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,4,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,7,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,27,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,9,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,13,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,30,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,5,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,0,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,8,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,18,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,2,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,21,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,23,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,26,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,29,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,12,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,6,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,10,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,24,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,20,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,28,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,15,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,16,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,22,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,11,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,14,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
nvidia_intel,entropy,25,source_text_type_family,126,378,196,DUE,,MASKED,add,add,add,result,result,base
