site_id,bit_index,raw_result,normalized_result,has_out,has_err
117,63,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,7,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,8,SDC:flagged-for-fail,SDC_FLAGGED,1,1
117,9,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,0,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,1,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,10,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,11,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,12,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,13,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,14,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,15,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,16,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,17,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,18,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,19,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,2,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,20,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,21,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,22,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,23,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,24,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,25,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,26,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,27,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,28,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,29,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,3,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,30,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,31,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,32,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,33,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,34,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,35,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,36,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,37,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,38,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,39,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,4,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,40,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,41,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,42,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,43,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,44,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,45,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,46,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,47,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,48,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,49,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,5,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,50,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,51,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,52,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,53,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,54,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,55,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,56,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,57,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,58,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,59,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,6,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,60,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,61,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,62,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,63,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,7,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,8,SDC:flagged-for-fail,SDC_FLAGGED,1,1
119,9,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,0,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,1,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,10,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,11,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,12,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,13,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,14,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,15,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,16,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,17,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,18,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,19,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,2,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,20,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,21,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,22,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,23,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,24,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,25,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,26,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,27,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,28,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,29,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,3,SDC:flagged-for-fail,SDC_FLAGGED,1,1
121,30,FAILURE:NONHANG,FAILURE_NONHANG,1,1
121,31,FAILURE:NONHANG,FAILURE_NONHANG,1,1
