site_id,opcode,site_class,type_kind,bitwidth,operand_index
1734,icmp,int,int,1,-1
1735,icmp,operand,int,32,0
1736,icmp,operand,int,32,1
1737,br,operand,int,1,0
1738,load,int,int,8,-1
1739,load,pointer,pointer,64,0
1740,zext,int,int,64,-1
1741,zext,operand,int,8,0
1742,getelementptr,pointer,pointer,64,-1
1743,getelementptr,pointer,pointer,64,0
1744,getelementptr,operand,int,64,1
1745,load,int,int,8,-1
1746,load,pointer,pointer,64,0
1747,zext,int,int,64,-1
1748,zext,operand,int,8,0
1749,shl,int,int,64,-1
1750,shl,operand,int,64,0
1751,shl,operand,int,64,1
1752,or,int,int,64,-1
1753,or,operand,int,64,0
1754,or,operand,int,64,1
1755,getelementptr,pointer,pointer,64,-1
1756,getelementptr,pointer,pointer,64,0
1757,getelementptr,operand,int,64,1
1758,load,int,int,8,-1
1759,load,pointer,pointer,64,0
1760,zext,int,int,64,-1
1761,zext,operand,int,8,0
1762,shl,int,int,64,-1
1763,shl,operand,int,64,0
1764,shl,operand,int,64,1
1765,or,int,int,64,-1
1766,or,operand,int,64,0
1767,or,operand,int,64,1
1768,getelementptr,pointer,pointer,64,-1
1769,getelementptr,pointer,pointer,64,0
1770,getelementptr,operand,int,64,1
1771,load,int,int,8,-1
1772,load,pointer,pointer,64,0
1773,zext,int,int,64,-1
1774,zext,operand,int,8,0
1775,shl,int,int,64,-1
1776,shl,operand,int,64,0
1777,shl,operand,int,64,1
1778,or,int,int,64,-1
1779,or,operand,int,64,0
1780,or,operand,int,64,1
1781,getelementptr,pointer,pointer,64,-1
1782,getelementptr,pointer,pointer,64,0
1783,getelementptr,operand,int,64,1
1784,load,int,int,8,-1
1785,load,pointer,pointer,64,0
1786,zext,int,int,64,-1
1787,zext,operand,int,8,0
1788,shl,int,int,64,-1
1789,shl,operand,int,64,0
1790,shl,operand,int,64,1
1791,or,int,int,64,-1
1792,or,operand,int,64,0
1793,or,operand,int,64,1
1794,getelementptr,pointer,pointer,64,-1
1795,getelementptr,pointer,pointer,64,0
1796,getelementptr,operand,int,64,1
1797,load,int,int,8,-1
1798,load,pointer,pointer,64,0
1799,zext,int,int,64,-1
1800,zext,operand,int,8,0
1801,shl,int,int,64,-1
1802,shl,operand,int,64,0
1803,shl,operand,int,64,1
1804,or,int,int,64,-1
1805,or,operand,int,64,0
1806,or,operand,int,64,1
1807,getelementptr,pointer,pointer,64,-1
1808,getelementptr,pointer,pointer,64,0
1809,getelementptr,operand,int,64,1
1810,load,int,int,8,-1
1811,load,pointer,pointer,64,0
1812,zext,int,int,64,-1
1813,zext,operand,int,8,0
1814,shl,int,int,64,-1
1815,shl,operand,int,64,0
1816,shl,operand,int,64,1
1817,or,int,int,64,-1
1818,or,operand,int,64,0
1819,or,operand,int,64,1
1820,getelementptr,pointer,pointer,64,-1
1821,getelementptr,pointer,pointer,64,0
1822,getelementptr,operand,int,64,1
1823,load,int,int,8,-1
1824,load,pointer,pointer,64,0
1825,zext,int,int,64,-1
1826,zext,operand,int,8,0
1827,shl,int,int,64,-1
1828,shl,operand,int,64,0
1829,shl,operand,int,64,1
1830,or,int,int,64,-1
1831,or,operand,int,64,0
1832,or,operand,int,64,1
1833,add,int,int,32,-1
1834,add,operand,int,32,0
1835,add,operand,int,32,1
1836,getelementptr,pointer,pointer,64,-1
1837,getelementptr,pointer,pointer,64,0
1838,getelementptr,operand,int,64,1
1839,phi,int,int,32,-1
1840,phi,operand,int,32,0
1841,phi,operand,int,32,1
1842,phi,int,int,64,-1
1843,phi,operand,int,64,0
1844,phi,operand,int,64,1
1845,zext,int,int,64,-1
1846,zext,operand,int,32,0
1847,getelementptr,pointer,pointer,64,-1
1848,getelementptr,pointer,pointer,64,0
1849,getelementptr,operand,int,64,1
1850,load,int,int,8,-1
1851,load,pointer,pointer,64,0
1852,zext,int,int,64,-1
1853,zext,operand,int,8,0
1854,shl,int,int,32,-1
1855,shl,operand,int,32,0
1856,shl,operand,int,32,1
1857,zext,int,int,64,-1
1858,zext,operand,int,32,0
1859,shl,int,int,64,-1
1860,shl,operand,int,64,0
1861,shl,operand,int,64,1
1862,or,int,int,64,-1
1863,or,operand,int,64,0
1864,or,operand,int,64,1
1865,add,int,int,32,-1
1866,add,operand,int,32,0
1867,add,operand,int,32,1
1868,icmp,int,int,1,-1
1869,icmp,operand,int,32,0
1870,icmp,operand,int,32,1
1871,br,operand,int,1,0
1872,phi,pointer,pointer,64,-1
1873,phi,pointer,pointer,64,0
1874,phi,pointer,pointer,64,1
1875,phi,pointer,pointer,64,2
1876,phi,int,int,32,-1
1877,phi,operand,int,32,0
1878,phi,operand,int,32,1
1879,phi,operand,int,32,2
1880,phi,int,int,64,-1
1881,phi,operand,int,64,0
1882,phi,operand,int,64,1
1883,phi,operand,int,64,2
1884,icmp,int,int,1,-1
1885,icmp,operand,int,32,0
1886,icmp,operand,int,32,1
1887,br,operand,int,1,0
1888,icmp,int,int,1,-1
1889,icmp,operand,int,32,0
1890,icmp,operand,int,32,1
1891,br,operand,int,1,0
1892,load,int,int,8,-1
1893,load,pointer,pointer,64,0
1894,zext,int,int,64,-1
1895,zext,operand,int,8,0
1896,getelementptr,pointer,pointer,64,-1
1897,getelementptr,pointer,pointer,64,0
1898,getelementptr,operand,int,64,1
1899,load,int,int,8,-1
1900,load,pointer,pointer,64,0
1901,zext,int,int,64,-1
1902,zext,operand,int,8,0
1903,shl,int,int,64,-1
1904,shl,operand,int,64,0
1905,shl,operand,int,64,1
1906,or,int,int,64,-1
1907,or,operand,int,64,0
1908,or,operand,int,64,1
1909,getelementptr,pointer,pointer,64,-1
1910,getelementptr,pointer,pointer,64,0
1911,getelementptr,operand,int,64,1
1912,load,int,int,8,-1
1913,load,pointer,pointer,64,0
1914,zext,int,int,64,-1
1915,zext,operand,int,8,0
1916,shl,int,int,64,-1
1917,shl,operand,int,64,0
1918,shl,operand,int,64,1
1919,or,int,int,64,-1
1920,or,operand,int,64,0
1921,or,operand,int,64,1
1922,getelementptr,pointer,pointer,64,-1
1923,getelementptr,pointer,pointer,64,0
1924,getelementptr,operand,int,64,1
1925,load,int,int,8,-1
1926,load,pointer,pointer,64,0
1927,zext,int,int,64,-1
1928,zext,operand,int,8,0
1929,shl,int,int,64,-1
1930,shl,operand,int,64,0
1931,shl,operand,int,64,1
1932,or,int,int,64,-1
1933,or,operand,int,64,0
1934,or,operand,int,64,1
1935,getelementptr,pointer,pointer,64,-1
1936,getelementptr,pointer,pointer,64,0
1937,getelementptr,operand,int,64,1
1938,load,int,int,8,-1
1939,load,pointer,pointer,64,0
1940,zext,int,int,64,-1
1941,zext,operand,int,8,0
1942,shl,int,int,64,-1
1943,shl,operand,int,64,0
1944,shl,operand,int,64,1
1945,or,int,int,64,-1
1946,or,operand,int,64,0
1947,or,operand,int,64,1
1948,getelementptr,pointer,pointer,64,-1
1949,getelementptr,pointer,pointer,64,0
1950,getelementptr,operand,int,64,1
1951,load,int,int,8,-1
1952,load,pointer,pointer,64,0
1953,zext,int,int,64,-1
1954,zext,operand,int,8,0
1955,shl,int,int,64,-1
1956,shl,operand,int,64,0
1957,shl,operand,int,64,1
1958,or,int,int,64,-1
1959,or,operand,int,64,0
1960,or,operand,int,64,1
1961,getelementptr,pointer,pointer,64,-1
1962,getelementptr,pointer,pointer,64,0
1963,getelementptr,operand,int,64,1
1964,load,int,int,8,-1
1965,load,pointer,pointer,64,0
1966,zext,int,int,64,-1
1967,zext,operand,int,8,0
1968,shl,int,int,64,-1
1969,shl,operand,int,64,0
1970,shl,operand,int,64,1
1971,or,int,int,64,-1
1972,or,operand,int,64,0
1973,or,operand,int,64,1
1974,getelementptr,pointer,pointer,64,-1
1975,getelementptr,pointer,pointer,64,0
1976,getelementptr,operand,int,64,1
1977,load,int,int,8,-1
1978,load,pointer,pointer,64,0
1979,zext,int,int,64,-1
1980,zext,operand,int,8,0
1981,shl,int,int,64,-1
1982,shl,operand,int,64,0
1983,shl,operand,int,64,1
1984,or,int,int,64,-1
1985,or,operand,int,64,0
1986,or,operand,int,64,1
1987,add,int,int,32,-1
1988,add,operand,int,32,0
1989,add,operand,int,32,1
1990,getelementptr,pointer,pointer,64,-1
1991,getelementptr,pointer,pointer,64,0
1992,getelementptr,operand,int,64,1
1993,phi,int,int,32,-1
1994,phi,operand,int,32,0
1995,phi,operand,int,32,1
1996,phi,int,int,64,-1
1997,phi,operand,int,64,0
1998,phi,operand,int,64,1
1999,zext,int,int,64,-1
2000,zext,operand,int,32,0
2001,getelementptr,pointer,pointer,64,-1
2002,getelementptr,pointer,pointer,64,0
2003,getelementptr,operand,int,64,1
2004,load,int,int,8,-1
2005,load,pointer,pointer,64,0
2006,zext,int,int,64,-1
2007,zext,operand,int,8,0
2008,shl,int,int,32,-1
2009,shl,operand,int,32,0
2010,shl,operand,int,32,1
2011,zext,int,int,64,-1
2012,zext,operand,int,32,0
2013,shl,int,int,64,-1
2014,shl,operand,int,64,0
2015,shl,operand,int,64,1
2016,or,int,int,64,-1
2017,or,operand,int,64,0
2018,or,operand,int,64,1
2019,add,int,int,32,-1
2020,add,operand,int,32,0
2021,add,operand,int,32,1
2022,icmp,int,int,1,-1
2023,icmp,operand,int,32,0
2024,icmp,operand,int,32,1
2025,br,operand,int,1,0
2026,phi,pointer,pointer,64,-1
2027,phi,pointer,pointer,64,0
2028,phi,pointer,pointer,64,1
2029,phi,pointer,pointer,64,2
2030,phi,int,int,32,-1
2031,phi,operand,int,32,0
2032,phi,operand,int,32,1
2033,phi,operand,int,32,2
2034,phi,int,int,64,-1
2035,phi,operand,int,64,0
2036,phi,operand,int,64,1
2037,phi,operand,int,64,2
2038,icmp,int,int,1,-1
2039,icmp,operand,int,32,0
2040,icmp,operand,int,32,1
2041,br,operand,int,1,0
2042,icmp,int,int,1,-1
2043,icmp,operand,int,32,0
2044,icmp,operand,int,32,1
2045,br,operand,int,1,0
2046,load,int,int,8,-1
2047,load,pointer,pointer,64,0
2048,zext,int,int,64,-1
2049,zext,operand,int,8,0
2050,getelementptr,pointer,pointer,64,-1
2051,getelementptr,pointer,pointer,64,0
2052,getelementptr,operand,int,64,1
2053,load,int,int,8,-1
2054,load,pointer,pointer,64,0
2055,zext,int,int,64,-1
2056,zext,operand,int,8,0
2057,shl,int,int,64,-1
2058,shl,operand,int,64,0
2059,shl,operand,int,64,1
2060,or,int,int,64,-1
2061,or,operand,int,64,0
2062,or,operand,int,64,1
2063,getelementptr,pointer,pointer,64,-1
2064,getelementptr,pointer,pointer,64,0
2065,getelementptr,operand,int,64,1
2066,load,int,int,8,-1
2067,load,pointer,pointer,64,0
2068,zext,int,int,64,-1
2069,zext,operand,int,8,0
2070,shl,int,int,64,-1
2071,shl,operand,int,64,0
2072,shl,operand,int,64,1
2073,or,int,int,64,-1
2074,or,operand,int,64,0
2075,or,operand,int,64,1
2076,getelementptr,pointer,pointer,64,-1
2077,getelementptr,pointer,pointer,64,0
2078,getelementptr,operand,int,64,1
2079,load,int,int,8,-1
2080,load,pointer,pointer,64,0
2081,zext,int,int,64,-1
2082,zext,operand,int,8,0
2083,shl,int,int,64,-1
2084,shl,operand,int,64,0
2085,shl,operand,int,64,1
2086,or,int,int,64,-1
2087,or,operand,int,64,0
2088,or,operand,int,64,1
2089,getelementptr,pointer,pointer,64,-1
2090,getelementptr,pointer,pointer,64,0
2091,getelementptr,operand,int,64,1
2092,load,int,int,8,-1
2093,load,pointer,pointer,64,0
2094,zext,int,int,64,-1
2095,zext,operand,int,8,0
2096,shl,int,int,64,-1
2097,shl,operand,int,64,0
2098,shl,operand,int,64,1
2099,or,int,int,64,-1
2100,or,operand,int,64,0
2101,or,operand,int,64,1
2102,getelementptr,pointer,pointer,64,-1
2103,getelementptr,pointer,pointer,64,0
2104,getelementptr,operand,int,64,1
2105,load,int,int,8,-1
2106,load,pointer,pointer,64,0
2107,zext,int,int,64,-1
2108,zext,operand,int,8,0
2109,shl,int,int,64,-1
2110,shl,operand,int,64,0
2111,shl,operand,int,64,1
2112,or,int,int,64,-1
2113,or,operand,int,64,0
2114,or,operand,int,64,1
2115,getelementptr,pointer,pointer,64,-1
2116,getelementptr,pointer,pointer,64,0
2117,getelementptr,operand,int,64,1
2118,load,int,int,8,-1
2119,load,pointer,pointer,64,0
2120,zext,int,int,64,-1
2121,zext,operand,int,8,0
2122,shl,int,int,64,-1
2123,shl,operand,int,64,0
2124,shl,operand,int,64,1
2125,or,int,int,64,-1
2126,or,operand,int,64,0
2127,or,operand,int,64,1
2128,getelementptr,pointer,pointer,64,-1
2129,getelementptr,pointer,pointer,64,0
2130,getelementptr,operand,int,64,1
2131,load,int,int,8,-1
2132,load,pointer,pointer,64,0
2133,zext,int,int,64,-1
2134,zext,operand,int,8,0
2135,shl,int,int,64,-1
2136,shl,operand,int,64,0
2137,shl,operand,int,64,1
2138,or,int,int,64,-1
2139,or,operand,int,64,0
2140,or,operand,int,64,1
2141,phi,int,int,32,-1
2142,phi,operand,int,32,0
2143,phi,operand,int,32,1
2144,phi,int,int,64,-1
2145,phi,operand,int,64,0
2146,phi,operand,int,64,1
2147,zext,int,int,64,-1
2148,zext,operand,int,32,0
2149,getelementptr,pointer,pointer,64,-1
2150,getelementptr,pointer,pointer,64,0
2151,getelementptr,operand,int,64,1
2152,load,int,int,8,-1
2153,load,pointer,pointer,64,0
2154,zext,int,int,64,-1
2155,zext,operand,int,8,0
2156,shl,int,int,32,-1
2157,shl,operand,int,32,0
2158,shl,operand,int,32,1
2159,zext,int,int,64,-1
2160,zext,operand,int,32,0
2161,shl,int,int,64,-1
2162,shl,operand,int,64,0
2163,shl,operand,int,64,1
2164,or,int,int,64,-1
2165,or,operand,int,64,0
2166,or,operand,int,64,1
2167,add,int,int,32,-1
2168,add,operand,int,32,0
2169,add,operand,int,32,1
2170,icmp,int,int,1,-1
2171,icmp,operand,int,32,0
2172,icmp,operand,int,32,1
2173,br,operand,int,1,0
2174,phi,int,int,64,-1
2175,phi,operand,int,64,0
2176,phi,operand,int,64,1
2177,phi,operand,int,64,2
2178,shl,int,int,64,-1
2179,shl,operand,int,64,0
2180,shl,operand,int,64,1
2181,add,int,int,64,-1
2182,add,operand,int,64,0
2183,add,operand,int,64,1
2184,and,int,int,64,-1
2185,and,operand,int,64,0
2186,and,operand,int,64,1
2187,and,int,int,64,-1
2188,and,operand,int,64,0
2189,and,operand,int,64,1
2190,or,int,int,64,-1
2191,or,operand,int,64,0
2192,or,operand,int,64,1
2193,call,operand,int,32,0
2194,call,operand,int,64,1
2195,call,operand,int,64,2
2196,call,operand,int,64,3
2197,call,operand,int,64,4
2198,call,operand,int,64,5
2199,call,operand,int,64,6
2200,call,operand,int,64,7
2201,call,operand,int,64,8
2202,call,pointer,pointer,64,9
2203,sub,int,int,64,-1
2204,sub,operand,int,64,0
2205,sub,operand,int,64,1
2206,getelementptr,pointer,pointer,64,-1
2207,getelementptr,pointer,pointer,64,0
2208,getelementptr,operand,int,64,1
2209,icmp,int,int,1,-1
2210,icmp,operand,int,64,0
2211,icmp,operand,int,64,1
2212,br,operand,int,1,0
2213,extractelement,int,int,64,-1
2214,extractelement,operand,int,64,1
2215,ret,operand,int,64,0
2216,switch,operand,int,32,0
2217,switch,operand,int,32,2
2218,switch,operand,int,32,4
2219,switch,operand,int,32,6
2220,load,int,int,32,-1
2221,load,pointer,pointer,64,0
2222,icmp,int,int,1,-1
2223,icmp,operand,int,32,0
2224,icmp,operand,int,32,1
2225,br,operand,int,1,0
2226,call,pointer,pointer,64,-1
2227,call,pointer,pointer,64,0
2228,call,int,int,32,-1
2229,call,pointer,pointer,64,0
2230,getelementptr,pointer,pointer,64,-1
2231,getelementptr,pointer,pointer,64,0
2232,getelementptr,operand,int,64,1
2233,load,int,int,16,-1
2234,load,pointer,pointer,64,0
2235,zext,int,int,32,-1
2236,zext,operand,int,16,0
2237,getelementptr,pointer,pointer,64,-1
2238,getelementptr,pointer,pointer,64,0
2239,getelementptr,operand,int,64,1
2240,load,int,int,32,-1
2241,load,pointer,pointer,64,0
2242,mul,int,int,32,-1
2243,mul,operand,int,32,0
2244,mul,operand,int,32,1
2245,sub,int,int,32,-1
2246,sub,operand,int,32,0
2247,sub,operand,int,32,1
2248,call,int,int,32,-1
2249,call,operand,int,32,0
2250,call,operand,int,32,1
2251,call,pointer,pointer,64,2
2252,zext,int,int,64,-1
2253,zext,operand,int,32,0
2254,call,int,int,32,-1
2255,call,pointer,pointer,64,0
2256,call,pointer,pointer,64,-1
2257,call,pointer,pointer,64,0
2258,load,int,int,32,-1
2259,load,pointer,pointer,64,0
2260,icmp,int,int,1,-1
2261,icmp,operand,int,32,0
2262,icmp,operand,int,32,1
2263,select,int,int,64,-1
2264,select,operand,int,1,0
2265,select,operand,int,64,1
2266,select,operand,int,64,2
2267,getelementptr,pointer,pointer,64,-1
2268,getelementptr,pointer,pointer,64,0
2269,getelementptr,operand,int,64,1
2270,load,int,int,16,-1
2271,load,pointer,pointer,64,0
2272,zext,int,int,64,-1
2273,zext,operand,int,16,0
2274,load,int,int,32,-1
2275,load,pointer,pointer,64,0
2276,icmp,int,int,1,-1
2277,icmp,operand,int,32,0
2278,icmp,operand,int,32,1
2279,br,operand,int,1,0
2280,call,pointer,pointer,64,-1
2281,call,pointer,pointer,64,0
2282,call,int,int,32,-1
2283,call,pointer,pointer,64,0
2284,getelementptr,pointer,pointer,64,-1
2285,getelementptr,pointer,pointer,64,0
2286,getelementptr,operand,int,64,1
2287,load,int,int,16,-1
2288,load,pointer,pointer,64,0
2289,zext,int,int,32,-1
2290,zext,operand,int,16,0
2291,getelementptr,pointer,pointer,64,-1
2292,getelementptr,pointer,pointer,64,0
2293,getelementptr,operand,int,64,1
2294,load,int,int,32,-1
2295,load,pointer,pointer,64,0
2296,mul,int,int,32,-1
2297,mul,operand,int,32,0
2298,mul,operand,int,32,1
2299,sub,int,int,32,-1
2300,sub,operand,int,32,0
2301,sub,operand,int,32,1
2302,call,int,int,32,-1
2303,call,operand,int,32,0
2304,call,operand,int,32,1
2305,call,pointer,pointer,64,2
2306,zext,int,int,64,-1
2307,zext,operand,int,32,0
2308,call,int,int,32,-1
2309,call,pointer,pointer,64,0
2310,call,pointer,pointer,64,-1
2311,call,pointer,pointer,64,0
2312,getelementptr,pointer,pointer,64,-1
2313,getelementptr,pointer,pointer,64,0
2314,getelementptr,operand,int,64,1
2315,load,int,int,32,-1
2316,load,pointer,pointer,64,0
2317,icmp,int,int,1,-1
2318,icmp,operand,int,32,0
2319,icmp,operand,int,32,1
2320,select,int,int,64,-1
2321,select,operand,int,1,0
2322,select,operand,int,64,1
2323,select,operand,int,64,2
2324,getelementptr,pointer,pointer,64,-1
2325,getelementptr,pointer,pointer,64,0
2326,getelementptr,operand,int,64,1
2327,load,int,int,16,-1
2328,load,pointer,pointer,64,0
2329,zext,int,int,64,-1
2330,zext,operand,int,16,0
2331,load,int,int,32,-1
2332,load,pointer,pointer,64,0
2333,icmp,int,int,1,-1
2334,icmp,operand,int,32,0
2335,icmp,operand,int,32,1
2336,br,operand,int,1,0
2337,call,pointer,pointer,64,-1
2338,call,pointer,pointer,64,0
2339,call,int,int,32,-1
2340,call,pointer,pointer,64,0
2341,getelementptr,pointer,pointer,64,-1
2342,getelementptr,pointer,pointer,64,0
2343,getelementptr,operand,int,64,1
2344,load,int,int,16,-1
2345,load,pointer,pointer,64,0
2346,zext,int,int,32,-1
2347,zext,operand,int,16,0
2348,getelementptr,pointer,pointer,64,-1
2349,getelementptr,pointer,pointer,64,0
2350,getelementptr,operand,int,64,1
2351,load,int,int,32,-1
2352,load,pointer,pointer,64,0
2353,mul,int,int,32,-1
2354,mul,operand,int,32,0
2355,mul,operand,int,32,1
2356,sub,int,int,32,-1
2357,sub,operand,int,32,0
2358,sub,operand,int,32,1
2359,call,int,int,32,-1
2360,call,operand,int,32,0
2361,call,operand,int,32,1
2362,call,pointer,pointer,64,2
2363,zext,int,int,64,-1
2364,zext,operand,int,32,0
2365,call,int,int,32,-1
2366,call,pointer,pointer,64,0
2367,call,pointer,pointer,64,-1
2368,call,pointer,pointer,64,0
2369,getelementptr,pointer,pointer,64,-1
2370,getelementptr,pointer,pointer,64,0
2371,getelementptr,operand,int,64,1
2372,load,int,int,32,-1
2373,load,pointer,pointer,64,0
2374,icmp,int,int,1,-1
2375,icmp,operand,int,32,0
2376,icmp,operand,int,32,1
2377,select,int,int,64,-1
2378,select,operand,int,1,0
2379,select,operand,int,64,1
2380,select,operand,int,64,2
2381,getelementptr,pointer,pointer,64,-1
2382,getelementptr,pointer,pointer,64,0
2383,getelementptr,operand,int,64,1
2384,load,int,int,16,-1
2385,load,pointer,pointer,64,0
2386,zext,int,int,64,-1
2387,zext,operand,int,16,0
2388,phi,int,int,64,-1
2389,phi,operand,int,64,0
2390,phi,operand,int,64,1
2391,phi,operand,int,64,2
2392,phi,operand,int,64,3
2393,phi,operand,int,64,4
2394,phi,operand,int,64,5
2395,phi,operand,int,64,6
2396,ret,operand,int,64,0
2397,switch,operand,int,32,0
2398,switch,operand,int,32,2
2399,switch,operand,int,32,4
2400,switch,operand,int,32,6
2401,call,int,int,32,-1
2402,call,pointer,pointer,64,0
2403,call,int,int,32,-1
2404,call,pointer,pointer,64,0
2405,call,int,int,32,-1
2406,call,pointer,pointer,64,0
2407,phi,int,int,32,-1
2408,phi,operand,int,32,0
2409,phi,operand,int,32,1
2410,phi,operand,int,32,2
2411,phi,operand,int,32,3
2412,zext,int,int,64,-1
2413,zext,operand,int,32,0
2414,ret,operand,int,64,0
