site_id,site_class,opcode,type_kind,bitwidth,operand_index,function,source_file,source_line,source_column,signature_ordinal,semantic_key
115,base,load,float,32,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,77,9,4,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|float|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|77|9|4
116,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,77,20,14,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|77|20|14
117,base,load,float,32,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,77,14,5,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|float|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|77|14|5
118,base,fcmp,int,1,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,77,11,2,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|fcmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|77|11|2
119,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,78,13,15,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|78|13|15
120,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,81,14,16,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|81|14|16
121,base,load,int,64,-1,_Z10kernel_BS3IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,81,9,17,_Z10kernel_BS3IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|81|9|17
122,base,call,int,32,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,66,3,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|66|3|1
123,base,call,int,32,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,79,3,2,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|79|3|2
125,base,call,int,32,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,53,3,3,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|53|3|3
128,base,load,int,64,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,95,7,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|95|7|1
129,base,load,int,64,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,95,12,2,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|95|12|2
130,base,icmp,int,1,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,95,9,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|95|9|1
131,base,call,int,32,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h,53,3,4,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|call|int|32|-1|/soft/compilers/llvm/release-17.0.6/lib/clang/17/include/__clang_cuda_builtin_vars.h|53|3|4
133,base,load,int,64,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,98,7,3,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|98|7|3
134,base,icmp,int,1,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,98,11,2,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|icmp|int|1|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|98|11|2
135,base,load,int,64,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,100,12,4,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|load|int|64|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|100|12|4
136,base,load,int,32,-1,_Z10kernel_BS4IfEvPKT_S2_Pmmm,/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu,100,17,1,_Z10kernel_BS4IfEvPKT_S2_Pmmm|base|load|int|32|-1|/home/mdunlavy/GPU_FI/HeCBench/src/bsearch-cuda/main.cu|100|17|1
