nvidia_site_id,sycl_site_id,match_tier,opcode,type_kind,bitwidth,operand_index
97,107,exact,br,int,1,0
99,96,exact,icmp,int,32,0
108,118,exact,br,int,1,0
110,128,exact,br,int,1,0
112,106,exact,icmp,int,32,0
120,68,exact,call,float,32,0
121,38,exact,call,float,32,1
122,71,exact,call,float,32,0
123,47,exact,call,float,32,1
126,144,exact,call,float,32,0
127,67,exact,call,float,32,1
128,148,exact,call,float,32,0
129,150,exact,call,float,32,0
130,69,exact,call,float,32,1
131,138,exact,fmul,float,32,0
132,139,exact,fmul,float,32,1
133,140,exact,fmul,float,32,0
134,141,exact,fmul,float,32,1
135,152,exact,fadd,float,32,0
136,153,exact,call,float,32,0
137,72,exact,call,float,32,1
138,172,exact,call,float,32,0
139,149,exact,call,float,32,1
141,179,exact,call,float,32,0
142,244,exact,call,float,32,1
143,11,no_operand,call,float,32,2
146,166,exact,br,int,1,0
147,42,exact,fsub,float,32,1
149,117,exact,icmp,int,32,0
150,190,exact,br,int,1,0
151,51,exact,fsub,float,32,1
158,186,exact,fadd,float,32,0
159,187,exact,fadd,float,32,1
163,43,exact,store,float,32,0
166,154,exact,fmul,float,32,0
167,52,exact,store,float,32,0
168,156,exact,fptosi,float,32,0
169,137,exact,store,int,32,0
170,136,exact,add,int,32,0
171,159,exact,srem,int,32,0
172,157,exact,store,int,32,0
173,35,exact,sitofp,int,32,0
174,41,exact,fsub,float,32,0
175,163,exact,fsub,float,32,1
176,73,exact,store,float,32,0
177,127,exact,icmp,int,32,0
179,174,exact,sext,int,32,0
180,168,exact,getelementptr,int,64,2
181,176,exact,sext,int,32,0
182,170,exact,getelementptr,int,64,2
183,36,exact,sitofp,int,32,0
185,74,exact,store,float,32,0
186,202,exact,sext,int,32,0
187,175,exact,getelementptr,int,64,2
188,209,exact,sext,int,32,0
189,177,exact,getelementptr,int,64,2
190,44,exact,sitofp,int,32,0
192,145,exact,store,float,32,0
193,181,exact,fsub,float,32,1
194,182,exact,fmul,float,32,0
195,183,exact,fmul,float,32,1
196,184,exact,fmul,float,32,0
197,185,exact,fmul,float,32,1
200,151,exact,store,float,32,0
203,191,exact,fsub,float,32,1
204,192,exact,fmul,float,32,0
205,193,exact,fmul,float,32,1
206,194,exact,fsub,float,32,1
207,155,exact,store,float,32,0
208,196,exact,fmul,float,32,0
209,164,exact,store,float,32,0
210,198,exact,fmul,float,32,1
211,199,exact,fptosi,float,32,0
212,200,exact,trunc,int,32,0
213,201,exact,sub,int,32,1
214,229,exact,sext,int,32,0
215,233,exact,getelementptr,int,64,1
216,204,exact,store,int,8,0
217,158,exact,add,int,32,0
218,160,exact,store,int,32,0
219,206,exact,store,int,32,0
220,207,exact,store,int,32,0
221,173,exact,store,float,32,0
222,180,exact,store,float,32,0
223,59,exact,mul,int,32,0
224,129,exact,mul,int,32,1
225,205,exact,add,int,32,0
226,62,exact,add,int,32,1
227,208,exact,store,int,32,0
228,63,exact,mul,int,32,0
232,225,exact,store,int,32,0
233,165,exact,icmp,int,32,0
234,30,exact,icmp,int,32,1
236,33,no_operand,icmp,int,32,0
237,54,exact,icmp,int,32,1
239,45,exact,sitofp,int,32,0
240,161,exact,sitofp,int,32,0
245,50,exact,fsub,float,32,0
246,162,no_operand,fsub,float,32,1
247,188,exact,store,float,32,0
248,171,exact,sitofp,int,32,0
249,178,exact,sitofp,int,32,0
256,195,exact,store,float,32,0
257,57,no_operand,icmp,int,32,0
258,19,no_bitwidth,icmp,int,32,1
260,25,no_bitwidth,icmp,int,32,0
268,232,exact,sext,int,32,0
269,18,exact,store,int,64,0
274,236,exact,getelementptr,int,64,1
275,239,exact,call,float,32,0
276,12,no_operand,call,float,32,1
