site_id,bit_index,raw_result,normalized_result,exit_code,dump_present,failure_kind,failure_signal,site_class,operand_index,opcode,type_kind,bitwidth,function,source_file,source_line,source_column,signature_ordinal,semantic_key,phase,has_out,has_err,metric_abs_max,metric_mean_abs,metric_rmse,metric_max_rel,metric_mean_rel,metric_p95_abs,metric_p99_abs,metric_num_bad,metric_frac_bad,metric_max_ulp,metric_mean_ulp,metric_size_bytes
1000,18,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,19,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,2,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,20,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,21,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,22,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,23,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,24,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,25,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,26,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,27,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,28,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,29,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,3,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,30,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,31,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,32,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,33,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,34,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
1000,35,MASKED:no-flag,MASKED_UNFLAGGED,0,1,,,pointer,0,load,ptr,64,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi,/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp,66,63,39,_Z12dense_esuhm2IfEvRN4sycl3_V17nd_itemILi1EEEPKT_S7_PS5_iPKi|pointer|load|ptr|64|0|/home/mdunlavy/GPU_FI/HeCBench/src/dense-embedding-sycl/main.cpp|66|63|39,dense-embedding-sycl,1,1,,,,,,,,,,,,
